time,open,high,low,close,volume,bid,ask
2022-08-28 00:00:00,1734.774,1745.407,1688.723,1712.532,462217.0,1712.532,1712.732
2022-09-04 00:00:00,1711.024,1729.336,1691.358,1717.186,439140.0,1717.186,1717.386
2022-09-11 00:00:00,1718.402,1735.081,1654.095,1675.286,509375.0,1675.286,1675.486
2022-09-18 00:00:00,1674.412,1687.883,1639.714,1643.877,574535.0,1643.877,1644.077
2022-09-25 00:00:00,1643.172,1675.424,1614.427,1660.963,672149.0,1660.963,1661.163
2022-10-02 00:00:00,1664.009,1729.469,1659.578,1695.001,594383.0,1695.001,1695.201
2022-10-09 00:00:00,1696.236,1699.857,1640.123,1644.267,625604.0,1644.267,1644.467
2022-10-16 00:00:00,1646.163,1668.339,1616.886,1657.806,572417.0,1657.806,1658.006
2022-10-23 00:00:00,1659.975,1674.834,1637.811,1644.448,595342.0,1644.448,1644.6480000000001
2022-10-30 00:00:00,1643.727,1681.665,1616.624,1680.966,586081.0,1680.966,1681.166
2022-11-06 00:00:00,1675.168,1772.822,1664.487,1770.992,626235.0,1770.992,1771.192
2022-11-13 00:00:00,1763.488,1786.472,1747.487,1750.852,599737.0,1750.852,1751.0520000000001
2022-11-20 00:00:00,1751.196,1761.12,1726.349,1755.969,436470.0,1755.969,1755.969
2022-11-27 00:00:00,1753.479,1804.439,1739.601,1797.945,563785.0,1797.945,1798.145
2022-12-04 00:00:00,1795.131,1809.886,1765.756,1797.455,498491.0,1797.455,1797.655
2022-12-11 00:00:00,1795.942,1824.45,1773.434,1793.062,563670.0,1793.062,1793.262
2022-12-18 00:00:00,1792.453,1823.76,1783.783,1798.469,485682.0,1798.469,1798.669
2022-12-25 00:00:00,1799.575,1832.979,1796.946,1823.51,351948.0,1823.51,1823.71
2023-01-01 00:00:00,1825.968,1869.783,1823.998,1865.989,486113.0,1865.989,1866.189
2023-01-08 00:00:00,1866.736,1921.854,1866.716,1920.251,561149.0,1920.251,1920.451
2023-01-15 00:00:00,1919.066,1937.383,1896.559,1925.916,515903.0,1925.916,1926.116
2023-01-22 00:00:00,1924.243,1949.116,1911.296,1928.265,522267.0,1928.265,1928.4650000000001
2023-01-29 00:00:00,1926.737,1959.639,1861.424,1865.805,644515.0,1865.805,1865.805
2023-02-05 00:00:00,1864.169,1890.02,1852.744,1865.314,585985.0,1865.314,1865.5140000000001
2023-02-12 00:00:00,1863.97,1870.282,1818.861,1842.499,591465.0,1842.499,1842.699
2023-02-19 00:00:00,1841.163,1847.39,1808.912,1810.778,454721.0,1810.778,1810.978
2023-02-26 00:00:00,1811.891,1856.278,1804.363,1855.265,476601.0,1855.265,1855.4650000000001
2023-03-05 00:00:00,1853.694,1870.031,1809.372,1867.109,525488.0,1867.109,1867.309
2023-03-12 00:00:00,1883.238,1988.311,1871.496,1988.129,887899.0,1988.129,1988.329
2023-03-19 00:00:00,1985.925,2009.668,1934.107,1978.777,822428.0,1978.777,1978.977
2023-03-26 00:00:00,1976.4,1987.544,1943.944,1969.376,532083.0,1969.376,1969.576
2023-04-02 00:00:00,1966.275,2032.046,1949.542,2007.761,459151.0,2007.761,2007.961
2023-04-09 00:00:00,1997.006,2048.597,1981.436,2004.252,550617.0,2004.252,2004.452
2023-04-16 00:00:00,2001.207,2014.998,1969.176,1982.886,553042.0,1982.886,1983.086
2023-04-23 00:00:00,1982.082,2009.322,1974.016,1989.376,599014.0,1989.376,1989.576
2023-04-30 00:00:00,1989.602,2079.817,1977.054,2016.65,689407.0,2016.65,2016.8500000000001
2023-05-07 00:00:00,2016.428,2047.995,2000.895,2010.912,545487.0,2010.912,2011.112
2023-05-14 00:00:00,2008.664,2022.083,1951.937,1977.703,511273.0,1977.703,1977.903
2023-05-21 00:00:00,1978.005,1985.015,1936.576,1946.834,549090.0,1946.834,1947.034
2023-05-28 00:00:00,1943.265,1983.374,1932.042,1947.992,483402.0,1947.992,1948.192
2023-06-04 00:00:00,1947.366,1972.771,1938.048,1960.64,466921.0,1960.64,1960.8400000000001
2023-06-11 00:00:00,1959.592,1970.589,1924.838,1957.441,520256.0,1957.441,1957.641
2023-06-18 00:00:00,1958.5,1958.711,1910.091,1921.192,461640.0,1921.192,1921.392
